lat,lon,psa03_%g,lnpsa03_uncertainty
46.225,10.1833,0.1943,0.6082
46.225,10.1917,0.2008,0.6082
46.225,10.2,1.151,0.6082
46.225,10.2083,1.147,0.6082
46.225,10.2167,1.143,0.6082
46.225,10.225,1.139,0.6082
46.225,10.2333,1.1349999999999998,0.6082
46.225,10.2417,0.6629999999999999,0.6082
46.225,10.25,0.6606000000000001,0.6082
46.225,10.2583,0.6583,0.6082
46.225,10.2667,0.6558999999999999,0.6082
46.225,10.275,0.6535,0.6082
46.225,10.2833,0.6512,0.6082
46.225,10.2917,0.6488,0.6082
46.225,10.3,0.6465,0.6082
46.225,10.3083,0.6441,0.6082
46.225,10.3167,0.6418,0.6082
46.225,10.325,0.5107999999999999,0.6082
46.225,10.3333,0.509,0.6082
46.225,10.3417,0.4051,0.6082
46.225,10.35,0.4036,0.6082
46.225,10.3583,0.4022,0.6082
46.225,10.3667,0.40069999999999995,0.6082
46.225,10.375,0.39929999999999993,0.6082
46.225,10.3833,0.3978,0.6082
46.225,10.3917,0.3964,0.6082
46.225,10.4,0.39490000000000003,0.6082
46.225,10.4083,0.4486,0.6082
46.225,10.4167,0.44699999999999995,0.6082
46.225,10.425,0.3906,0.6082
46.225,10.4333,0.3892,0.6082
46.225,10.4417,0.38780000000000003,0.6082
46.225,10.45,0.3864,0.6082
46.225,10.4583,0.385,0.6082
46.225,10.4667,0.38359999999999994,0.6082
46.225,10.475,0.3822,0.6082
46.225,10.4833,0.38079999999999997,0.6082
46.225,10.4917,0.37939999999999996,0.6082
46.225,10.5,0.3781,0.6082
46.225,10.5083,0.3766999999999999,0.6082
46.225,10.5167,0.37529999999999997,0.6082
46.225,10.525,0.37399999999999994,0.6082
46.225,10.5333,0.37259999999999993,0.6082
46.225,10.5417,0.3712,0.6082
46.225,10.55,0.36989999999999995,0.6082
46.225,10.5583,0.3686,0.6082
46.225,10.5667,0.36719999999999997,0.6082
46.225,10.575,0.3659,0.6082
46.225,10.5833,0.36450000000000005,0.6082
46.225,10.5917,0.3632,0.6082
46.225,10.6,0.3619,0.6082
46.2167,5.9,0.4382,0.6082
46.2167,5.9083,0.33149999999999996,0.6082
46.2167,5.9167,0.33269999999999994,0.6082
46.2167,5.925,0.34229999999999994,0.6082
46.2167,5.9333,0.3525,0.6082
46.2167,5.9417,0.3756,0.6082
46.2167,5.95,0.3851,0.6082
46.2167,5.9583,0.4538999999999999,0.6082
46.2167,5.9667,0.564,0.6082
46.2167,5.975,0.5822999999999999,0.6082
46.2167,5.9833,0.5505,0.6082
46.2167,5.9917,0.6521999999999999,0.6082
46.2167,6,0.49129999999999996,0.6082
46.2167,6.0083,0.5982999999999999,0.6082
46.2167,6.0167,0.9017999999999999,0.6082
46.2167,6.025,0.5587,0.6082
46.2167,6.0333,0.5111,0.6082
46.2167,6.0417,0.8291,0.6082
46.2167,6.05,0.5948,0.6082
46.2167,6.0583,0.8404999999999999,0.6082
46.2167,6.0667,1.453,0.6082
46.2167,6.075,1.1909999999999998,0.6082
46.2167,6.0833,1.401,0.6082
46.2167,6.0917,0.6025999999999999,0.6082
46.2167,6.1,0.6504,0.6082
46.2167,6.1083,0.7265,0.6082
46.2167,6.1167,0.7429,0.6082
46.2167,6.125,0.6641999999999999,0.6082
46.2167,6.1333,1.5279999999999998,0.6082
46.2167,6.1417,0.8965,0.6082
46.2167,6.15,0.7622,0.6082
46.2167,6.1583,0.8248,0.6082
46.2167,6.1667,1.186,0.6082
46.2167,6.175,1.19,0.6082
46.2167,6.1833,0.5560999999999999,0.6082
46.2167,6.1917,0.7841999999999999,0.6082
46.2167,6.2,0.5614,0.6082
46.2167,6.2083,0.7088,0.6082
46.2167,6.2167,1.027,0.6082
46.2167,6.225,1.58,0.6082
46.2167,6.2333,1.6809999999999998,0.6082
46.2167,6.2417,1.107,0.6082
46.2167,6.25,0.7684999999999998,0.6082
46.2167,6.2583,0.6592,0.6082
46.2167,6.2667,1.058,0.6082
46.2167,6.275,1.003,0.6082
46.2167,6.2833,0.5478999999999999,0.6082
46.2167,6.2917,0.6335999999999999,0.6082
46.2167,6.3,0.7146,0.6082
46.2167,6.3083,0.4579,0.6082
46.2167,6.3167,0.5324,0.6082
46.2167,6.325,0.4834,0.6082
46.2167,6.3333,0.5538,0.6082
46.2167,6.3417,0.5358,0.6082
46.2167,6.35,0.46199999999999997,0.6082
46.2167,6.3583,0.5388,0.6082
46.2167,6.3667,0.5406,0.6082
46.2167,6.375,0.5309999999999999,0.6082
46.2167,6.3833,0.5433,0.6082
46.2167,6.3917,0.9779,0.6082
46.2167,6.4,0.5463,0.6082
46.2167,6.4083,0.5482,0.6082
46.2167,6.4167,0.6092,0.6082
46.2167,6.425,0.6137,0.6082
46.2167,6.4333,0.8581999999999999,0.6082
46.2167,6.4417,0.5815,0.6082
46.2167,6.45,0.47579999999999995,0.6082
46.2167,6.4583,0.5156999999999999,0.6082
46.2167,6.4667,0.4565,0.6082
46.2167,6.475,0.5055999999999999,0.6082
46.2167,6.4833,0.5414,0.6082
46.2167,6.4917,0.4173,0.6082
46.2167,6.5,0.6773,0.6082
46.2167,6.5083,0.5024,0.6082
46.2167,6.5167,0.422,0.6082
46.2167,6.525,0.5832,0.6082
46.2167,6.5333,0.43539999999999995,0.6082
46.2167,6.5417,0.4238,0.6082
46.2167,6.55,0.41069999999999995,0.6082
46.2167,6.5583,0.7803,0.6082
46.2167,6.5667,0.5756,0.6082
46.2167,6.575,0.5057999999999999,0.6082
46.2167,6.5833,0.4956,0.6082
46.2167,6.5917,0.5771,0.6082
46.2167,6.6,0.5565,0.6082
46.2167,6.6083,0.5717,0.6082
46.2167,6.6167,0.49549999999999994,0.6082
46.2167,6.625,0.5292,0.6082
46.2167,6.6333,0.46790000000000004,0.6082
46.2167,6.6417,0.5362,0.6082
46.2167,6.65,0.43739999999999996,0.6082
46.2167,6.6583,0.4725999999999999,0.6082
46.2167,6.6667,0.6173,0.6082
46.2167,6.675,0.4598999999999999,0.6082
46.2167,6.6833,0.44179999999999997,0.6082
46.2167,6.6917,0.4425,0.6082
46.2167,6.7,0.4478,0.6082
46.2167,6.7083,0.4447,0.6082
46.2167,6.7167,0.44549999999999995,0.6082
46.2167,6.725,0.44649999999999995,0.6082
46.2167,6.7333,0.44769999999999993,0.6082
46.2167,6.7417,0.4484,0.6082
46.2167,6.75,0.44939999999999997,0.6082
46.2167,6.7583,0.45039999999999997,0.6082
46.2167,6.7667,0.4512999999999999,0.6082
46.2167,6.775,0.4523,0.6082
46.2167,6.7833,0.6244,0.6082
46.2167,6.7917,0.5212,0.6082
46.2167,6.8,0.4557999999999999,0.6082
46.2167,6.8083,0.4673,0.6082
46.2167,6.8167,0.457,0.6082
46.2167,6.825,0.4579,0.6082
46.2167,6.8333,0.6185999999999999,0.6082
46.2167,6.8417,0.6063000000000001,0.6082
46.2167,6.85,0.6134,0.6082
46.2167,6.8583,0.5448999999999999,0.6082
46.2167,6.8667,0.6262,0.6082
46.2167,6.875,0.6206999999999999,0.6082
46.2167,6.8833,0.5743999999999999,0.6082
46.2167,6.8917,0.5437,0.6082
46.2167,6.9,0.5655999999999999,0.6082
46.2167,6.9083,0.6234999999999999,0.6082
46.2167,6.9167,0.5518,0.6082
46.2167,6.925,0.5882999999999999,0.6082
46.2167,6.9333,0.6179,0.6082
46.2167,6.9417,0.6121,0.6082
46.2167,6.95,0.6554,0.6082
46.2167,6.9583,0.6035,0.6082
46.2167,6.9667,0.5588,0.6082
46.2167,6.975,0.5759,0.6082
46.2167,6.9833,0.7693,0.6082
46.2167,6.9917,1.01,0.6082
46.2167,7,0.9824,0.6082
46.2167,7.0083,1.948,0.6082
46.2167,7.0167,0.5979,0.6082
46.2167,7.025,0.5797,0.6082
46.2167,7.0333,0.5093,0.6082
46.2167,7.0417,0.48329999999999995,0.6082
46.2167,7.05,0.48549999999999993,0.6082
46.2167,7.0583,0.5666,0.6082
46.2167,7.0667,0.5832999999999999,0.6082
46.2167,7.075,0.481,0.6082
46.2167,7.0833,0.5535,0.6082
46.2167,7.0917,0.5802999999999999,0.6082
46.2167,7.1,0.5617,0.6082
46.2167,7.1083,0.4851,0.6082
46.2167,7.1167,0.5708,0.6082
46.2167,7.125,0.47889999999999994,0.6082
46.2167,7.1333,0.535,0.6082
46.2167,7.1417,0.481,0.6082
46.2167,7.15,0.5648,0.6082
46.2167,7.1583,0.5228999999999999,0.6082
46.2167,7.1667,0.7121999999999999,0.6082
46.2167,7.175,0.7242999999999999,0.6082
46.2167,7.1833,0.6239,0.6082
46.2167,7.1917,0.6275999999999999,0.6082
46.2167,7.2,0.6459,0.6082
46.2167,7.2083,0.6707,0.6082
46.2167,7.2167,0.6385,0.6082
46.2167,7.225,0.5341999999999999,0.6082
46.2167,7.2333,0.4912,0.6082
46.2167,7.2417,0.5466,0.6082
46.2167,7.25,0.49649999999999994,0.6082
46.2167,7.2583,0.579,0.6082
46.2167,7.2667,1.168,0.6082
46.2167,7.275,2.174,0.6082
46.2167,7.2833,2.154,0.6082
46.2167,7.2917,1.59,0.6082
46.2167,7.3,1.4580000000000002,0.6082
46.2167,7.3083,0.8086,0.6082
46.2167,7.3167,1.7169999999999999,0.6082
46.2167,7.325,2.094,0.6082
46.2167,7.3333,2.134,0.6082
46.2167,7.3417,1.892,0.6082
46.2167,7.35,0.5922999999999999,0.6082
46.2167,7.3583,0.6766,0.6082
46.2167,7.3667,0.6069,0.6082
46.2167,7.375,0.4841999999999999,0.6082
46.2167,7.3833,0.4733,0.6082
46.2167,7.3917,0.49460000000000004,0.6082
46.2167,7.4,0.637,0.6082
46.2167,7.4083,0.49099999999999994,0.6082
46.2167,7.4167,0.5026999999999999,0.6082
46.2167,7.425,0.4106,0.6082
46.2167,7.4333,0.4189,0.6082
46.2167,7.4417,0.6099,0.6082
46.2167,7.45,0.6791999999999999,0.6082
46.2167,7.4583,0.42750000000000005,0.6082
46.2167,7.4667,0.6793999999999999,0.6082
46.2167,7.475,0.6795999999999999,0.6082
46.2167,7.4833,0.4232999999999999,0.6082
46.2167,7.4917,0.4196999999999999,0.6082
46.2167,7.5,0.40319999999999995,0.6082
46.2167,7.5083,0.49520000000000003,0.6082
46.2167,7.5167,0.396,0.6082
46.2167,7.525,0.40549999999999997,0.6082
46.2167,7.5333,0.48619999999999997,0.6082
46.2167,7.5417,0.4238,0.6082
46.2167,7.55,0.4017,0.6082
46.2167,7.5583,0.6813,0.6082
46.2167,7.5667,0.401,0.6082
46.2167,7.575,0.6814,0.6082
46.2167,7.5833,0.6817,0.6082
46.2167,7.5917,0.6815,0.6082
46.2167,7.6,0.5174,0.6082
46.2167,7.6083,0.43119999999999997,0.6082
46.2167,7.6167,0.45859999999999995,0.6082
46.2167,7.625,0.6814,0.6082
46.2167,7.6333,0.6814,0.6082
46.2167,7.6417,0.7198,0.6082
46.2167,7.65,0.6896,0.6082
46.2167,7.6583,0.3961,0.6082
46.2167,7.6667,0.5119,0.6082
46.2167,7.675,0.6816,0.6082
46.2167,7.6833,0.6849999999999998,0.6082
46.2167,7.6917,0.4351,0.6082
46.2167,7.7,0.6803,0.6082
46.2167,7.7083,0.5542999999999999,0.6082
46.2167,7.7167,0.5325,0.6082
46.2167,7.725,0.6177999999999999,0.6082
46.2167,7.7333,0.5567,0.6082
46.2167,7.7417,0.44889999999999997,0.6082
46.2167,7.75,0.4058,0.6082
46.2167,7.7583,0.4022,0.6082
46.2167,7.7667,0.6781999999999999,0.6082
46.2167,7.775,0.6779,0.6082
46.2167,7.7833,0.4349,0.6082
46.2167,7.7917,0.3961,0.6082
46.2167,7.8,0.39390000000000003,0.6082
46.2167,7.8083,0.3984,0.6082
46.2167,7.8167,0.4012,0.6082
46.2167,7.825,0.40459999999999996,0.6082
46.2167,7.8333,0.39209999999999995,0.6082
46.2167,7.8417,0.48999999999999994,0.6082
46.2167,7.85,0.3892,0.6082
46.2167,7.8583,0.38939999999999997,0.6082
46.2167,7.8667,0.395,0.6082
46.2167,7.875,0.3906,0.6082
46.2167,7.8833,0.43999999999999995,0.6082
46.2167,7.8917,0.4089,0.6082
46.2167,7.9,0.39659999999999995,0.6082
46.2167,7.9083,0.6426,0.6082
46.2167,7.9167,0.3976,0.6082
46.2167,7.925,0.401,0.6082
46.2167,7.9333,0.3918,0.6082
46.2167,7.9417,0.5186,0.6082
46.2167,7.95,0.5035,0.6082
46.2167,7.9583,0.39719999999999994,0.6082
46.2167,7.9667,0.6663,0.6082
46.2167,7.975,0.4084,0.6082
46.2167,7.9833,0.5340999999999999,0.6082
46.2167,7.9917,0.39729999999999993,0.6082
46.2167,8,0.4181,0.6082
46.2167,8.0083,0.38749999999999996,0.6082
46.2167,8.0167,0.3865,0.6082
46.2167,8.025,0.39089999999999997,0.6082
46.2167,8.0333,0.4225999999999999,0.6082
46.2167,8.0417,0.6388,0.6082
46.2167,8.05,0.3968,0.6082
46.2167,8.0583,0.6575,0.6082
46.2167,8.0667,0.6567000000000001,0.6082
46.2167,8.075,0.38539999999999996,0.6082
46.2167,8.0833,0.41279999999999994,0.6082
46.2167,8.0917,0.3789,0.6082
46.2167,8.1,0.39209999999999995,0.6082
46.2167,8.1083,0.3848,0.6082
46.2167,8.1167,0.5480999999999999,0.6082
46.2167,8.125,0.5478,0.6082
46.2167,8.1333,0.6494,0.6082
46.2167,8.1417,0.4058,0.6082
46.2167,8.15,0.38139999999999996,0.6082
46.2167,8.1583,0.38199999999999995,0.6082
46.2167,8.1667,0.3811,0.6082
46.2167,8.175,0.8815,0.6082
46.2167,8.1833,0.8801,0.6082
46.2167,8.1917,0.8786999999999999,0.6082
46.2167,8.2,0.8773,0.6082
46.2167,8.2083,0.8759,0.6082
46.2167,8.2167,0.8744,0.6082
46.2167,8.225,0.873,0.6082
46.2167,8.2333,0.8714999999999999,0.6082
46.2167,8.2417,0.87,0.6082
46.2167,8.25,1.077,0.6082
46.2167,8.2583,1.075,0.6082
46.2167,8.2667,0.8653999999999998,0.6082
46.2167,8.275,0.8639,0.6082
46.2167,8.2833,0.8623,0.6082
46.2167,8.2917,0.8607999999999999,0.6082
46.2167,8.3,1.066,0.6082
46.2167,8.3083,1.0639999999999998,0.6082
46.2167,8.3167,1.0619999999999998,0.6082
46.2167,8.325,1.06,0.6082
46.2167,8.3333,0.8526999999999999,0.6082
46.2167,8.3417,0.8511000000000001,0.6082
46.2167,8.35,0.8494,0.6082
46.2167,8.3583,0.8476999999999999,0.6082
46.2167,8.3667,0.633,0.6082
46.2167,8.375,0.6317,0.6082
46.2167,8.3833,0.39039999999999997,0.6082
46.2167,8.3917,0.35459999999999997,0.6082
46.2167,8.4,0.3576,0.6082
46.2167,8.4083,0.3585,0.6082
46.2167,8.4167,0.3575,0.6082
46.2167,8.425,0.3575,0.6082
46.2167,8.4333,0.35479999999999995,0.6082
46.2167,8.4417,0.3632,0.6082
46.2167,8.45,0.4091,0.6082
46.2167,8.4583,0.36579999999999996,0.6082
46.2167,8.4667,0.3557,0.6082
46.2167,8.475,0.3542,0.6082
46.2167,8.4833,0.34859999999999997,0.6082
46.2167,8.4917,0.35080000000000006,0.6082
46.2167,8.5,0.3575,0.6082
46.2167,8.5083,0.34459999999999996,0.6082
46.2167,8.5167,0.34979999999999994,0.6082
46.2167,8.525,0.35949999999999993,0.6082
46.2167,8.5333,0.355,0.6082
46.2167,8.5417,0.35329999999999995,0.6082
46.2167,8.55,0.40049999999999997,0.6082
46.2167,8.5583,0.3712,0.6082
46.2167,8.5667,0.3599,0.6082
46.2167,8.575,0.34379999999999994,0.6082
46.2167,8.5833,0.3428,0.6082
46.2167,8.5917,0.36,0.6082
46.2167,8.6,0.3408,0.6082
46.2167,8.6083,0.33569999999999994,0.6082
46.2167,8.6167,0.36299999999999993,0.6082
46.2167,8.625,0.3367,0.6082
46.2167,8.6333,0.3406,0.6082
46.2167,8.6417,0.33769999999999994,0.6082
46.2167,8.65,0.33609999999999995,0.6082
46.2167,8.6583,0.34369999999999995,0.6082
46.2167,8.6667,0.3338,0.6082
46.2167,8.675,0.3323,0.6082
46.2167,8.6833,0.3639,0.6082
46.2167,8.6917,0.3365,0.6082
46.2167,8.7,0.33549999999999996,0.6082
46.2167,8.7083,0.32659999999999995,0.6082
46.2167,8.7167,0.3262,0.6082
46.2167,8.725,0.33019999999999994,0.6082
46.2167,8.7333,0.3272,0.6082
46.2167,8.7417,0.35579999999999995,0.6082
46.2167,8.75,0.32199999999999995,0.6082
46.2167,8.7583,0.3246,0.6082
46.2167,8.7667,0.3198,0.6082
46.2167,8.775,0.3232,0.6082
46.2167,8.7833,0.32049999999999995,0.6082
46.2167,8.7917,0.3185,0.6082
46.2167,8.8,0.3212,0.6082
46.2167,8.8083,0.3181,0.6082
46.2167,8.8167,0.32059999999999994,0.6082
46.2167,8.825,0.31529999999999997,0.6082
46.2167,8.8333,0.3216,0.6082
46.2167,8.8417,0.3267999999999999,0.6082
46.2167,8.85,0.3272,0.6082
46.2167,8.8583,0.7326999999999999,0.6082
46.2167,8.8667,0.3114,0.6082
46.2167,8.875,0.31279999999999997,0.6082
46.2167,8.8833,0.30939999999999995,0.6082
46.2167,8.8917,0.3079,0.6082
46.2167,8.9,0.31329999999999997,0.6082
46.2167,8.9083,0.3115,0.6082
46.2167,8.9167,0.30519999999999997,0.6082
46.2167,8.925,0.3113,0.6082
46.2167,8.9333,0.3081,0.6082
46.2167,8.9417,0.3018,0.6082
46.2167,8.95,0.30469999999999997,0.6082
46.2167,8.9583,0.3005,0.6082
46.2167,8.9667,0.302,0.6082
46.2167,8.975,0.3007,0.6082
46.2167,8.9833,0.3009,0.6082
46.2167,8.9917,0.2962,0.6082
46.2167,9,0.2963,0.6082
46.2167,9.0083,0.2954,0.6082
46.2167,9.0167,0.32799999999999996,0.6082
46.2167,9.025,0.31919999999999993,0.6082
46.2167,9.0333,0.7769,0.6082
46.2167,9.0417,1.258,0.6082
46.2167,9.05,0.7463,0.6082
46.2167,9.0583,0.2909,0.6082
46.2167,9.0667,0.29019999999999996,0.6082
46.2167,9.075,0.2882,0.6082
46.2167,9.0833,0.2865,0.6082
46.2167,9.0917,0.2884,0.6082
46.2167,9.1,0.2878,0.6082
46.2167,9.1083,0.28589999999999993,0.6082
46.2167,9.1167,0.28800000000000003,0.6082
46.2167,9.125,0.30889999999999995,0.6082
46.2167,9.1333,0.28759999999999997,0.6082
46.2167,9.1417,0.2905,0.6082
46.2167,9.15,0.2837,0.6082
46.2167,9.1583,0.2868,0.6082
46.2167,9.1667,0.2829,0.6082
46.2167,9.175,0.2799,0.6082
46.2167,9.1833,0.2784,0.6082
46.2167,9.1917,0.2772,0.6082
46.2167,9.2,0.28800000000000003,0.6082
46.2167,9.2083,0.27859999999999996,0.6082
46.2167,9.2167,0.2882,0.6082
46.2167,9.225,0.28589999999999993,0.6082
46.2167,9.2333,0.2776,0.6082
46.2167,9.2417,0.29059999999999997,0.6082
46.2167,9.25,0.2697,0.6082
46.2167,9.2583,0.2707,0.6082
46.2167,9.2667,0.35689999999999994,0.6082
46.2167,9.275,0.26739999999999997,0.6082
46.2167,9.2833,0.2662,0.6082
46.2167,9.2917,0.6255000000000001,0.6082
46.2167,9.3,0.6234999999999999,0.6082
46.2167,9.3083,0.974,0.6082
46.2167,9.3167,0.9708,0.6082
46.2167,9.325,0.6174,0.6082
46.2167,9.3333,0.6154,0.6082
46.2167,9.3417,0.6134,0.6082
46.2167,9.35,0.6113999999999999,0.6082
46.2167,9.3583,0.6093999999999999,0.6082
46.2167,9.3667,0.6073999999999999,0.6082
46.2167,9.375,0.6053999999999999,0.6082
46.2167,9.3833,0.6034,0.6082
46.2167,9.3917,0.6014999999999999,0.6082
46.2167,9.4,0.5995,0.6082
46.2167,9.4083,0.5975,0.6082
46.2167,9.4167,0.5954999999999999,0.6082
46.2167,9.425,0.5935,0.6082
46.2167,9.4333,0.5915999999999999,0.6082
46.2167,9.4417,0.5896,0.6082
46.2167,9.45,0.5876,0.6082
46.2167,9.4583,0.6371,0.6082
46.2167,9.4667,0.635,0.6082
46.2167,9.475,0.5818,0.6082
46.2167,9.4833,0.5798,0.6082
46.2167,9.4917,0.5779,0.6082
46.2167,9.5,0.5759,0.6082
46.2167,9.5083,0.574,0.6082
46.2167,9.5167,0.5721,0.6082
46.2167,9.525,0.5700999999999999,0.6082
46.2167,9.5333,0.5681999999999999,0.6082
46.2167,9.5417,0.7089,0.6082
46.2167,9.55,0.7065,0.6082
46.2167,9.5583,0.5625,0.6082
46.2167,9.5667,0.5605,0.6082
46.2167,9.575,0.5585999999999999,0.6082
46.2167,9.5833,0.5567,0.6082
46.2167,9.5917,0.5548000000000001,0.6082
46.2167,9.6,0.5529999999999999,0.6082
46.2167,9.6083,0.5510999999999999,0.6082
46.2167,9.6167,0.5492,0.6082
46.2167,9.625,0.5473,0.6082
46.2167,9.6333,0.5454,0.6082
46.2167,9.6417,0.5436,0.6082
46.2167,9.65,0.5416999999999998,0.6082
46.2167,9.6583,0.5398,0.6082
46.2167,9.6667,0.5379999999999999,0.6082
46.2167,9.675,0.8402,0.6082
46.2167,9.6833,0.8372999999999999,0.6082
46.2167,9.6917,0.8344000000000001,0.6082
46.2167,9.7,0.8314999999999999,0.6082
46.2167,9.7083,0.8286999999999999,0.6082
46.2167,9.7167,0.8258,0.6082
46.2167,9.725,0.8229,0.6082
46.2167,9.7333,0.8200999999999999,0.6082
46.2167,9.7417,0.8171999999999999,0.6082
46.2167,9.75,0.8144,0.6082
46.2167,9.7583,0.8116,0.6082
46.2167,9.7667,0.8087,0.6082
46.2167,9.775,0.8059000000000001,0.6082
46.2167,9.7833,0.8031,0.6082
46.2167,9.7917,0.5106999999999999,0.6082
46.2167,9.8,0.5089,0.6082
46.2167,9.8083,0.5071,0.6082
46.2167,9.8167,0.5053,0.6082
46.2167,9.825,0.5035999999999999,0.6082
46.2167,9.8333,0.5018,0.6082
46.2167,9.8417,0.5,0.6082
46.2167,9.85,0.49829999999999997,0.6082
46.2167,9.8583,0.5661,0.6082
46.2167,9.8667,0.5640999999999999,0.6082
46.2167,9.875,0.4930999999999999,0.6082
46.2167,9.8833,0.49129999999999996,0.6082
46.2167,9.8917,0.6129,0.6082
46.2167,9.9,0.6107999999999999,0.6082
46.2167,9.9083,0.7619,0.6082
46.2167,9.9167,0.7592,0.6082
46.2167,9.925,0.5503,0.6082
46.2167,9.9333,0.5484,0.6082
46.2167,9.9417,0.7512,0.6082
46.2167,9.95,0.7484999999999999,0.6082
46.2167,9.9583,0.47589999999999993,0.6082
46.2167,9.9667,0.4743,0.6082
46.2167,9.975,0.7405999999999999,0.6082
46.2167,9.9833,0.7379999999999999,0.6082
46.2167,9.9917,0.7353999999999999,0.6082
46.2167,10,0.7327999999999999,0.6082
46.2167,10.0083,0.7302,0.6082
46.2167,10.0167,0.7276,0.6082
46.2167,10.025,0.725,0.6082
46.2167,10.0333,0.7224,0.6082
46.2167,10.0417,0.575,0.6082
46.2167,10.05,0.1958,0.6082
46.2167,10.0583,0.1991,0.6082
46.2167,10.0667,0.195,0.6082
46.2167,10.075,0.19560000000000002,0.6082
46.2167,10.0833,0.19309999999999997,0.6082
46.2167,10.0917,0.2038,0.6082
46.2167,10.1,0.448,0.6082
46.2167,10.1083,0.4463999999999999,0.6082
46.2167,10.1167,0.44480000000000003,0.6082
46.2167,10.125,0.4432,0.6082
46.2167,10.1333,0.4416,0.6082
46.2167,10.1417,0.43999999999999995,0.6082
46.2167,10.15,0.4384,0.6082
46.2167,10.1583,1.167,0.6082
46.2167,10.1667,0.913,0.6082
46.2167,10.175,0.4651,0.6082
46.2167,10.1833,0.2611,0.6082
46.2167,10.1917,0.23799999999999996,0.6082
46.2167,10.2,0.4290999999999999,0.6082
46.2167,10.2083,0.42750000000000005,0.6082
46.2167,10.2167,0.42599999999999993,0.6082
46.2167,10.225,0.4245,0.6082
46.2167,10.2333,0.423,0.6082
46.2167,10.2417,0.4214,0.6082
46.2167,10.25,0.4198999999999999,0.6082
46.2167,10.2583,0.41839999999999994,0.6082
46.2167,10.2667,0.41689999999999994,0.6082
46.2167,10.275,0.4154,0.6082
46.2167,10.2833,0.4139,0.6082
46.2167,10.2917,0.4124,0.6082
46.2167,10.3,0.41089999999999993,0.6082
46.2167,10.3083,0.40939999999999993,0.6082
46.2167,10.3167,0.40800000000000003,0.6082
46.2167,10.325,0.4065,0.6082
46.2167,10.3333,0.405,0.6082
46.2167,10.3417,0.4036,0.6082
46.2167,10.35,0.40209999999999996,0.6082
46.2167,10.3583,0.45679999999999993,0.6082
46.2167,10.3667,0.4551,0.6082
46.2167,10.375,0.45349999999999996,0.6082
46.2167,10.3833,0.4518,0.6082
46.2167,10.3917,0.39490000000000003,0.6082
46.2167,10.4,0.39349999999999996,0.6082
46.2167,10.4083,0.39199999999999996,0.6082
46.2167,10.4167,0.3906,0.6082
46.2167,10.425,0.3892,0.6082
46.2167,10.4333,0.38780000000000003,0.6082
46.2167,10.4417,0.5942999999999999,0.6082
46.2167,10.45,0.5922,0.6082
46.2167,10.4583,0.38359999999999994,0.6082
46.2167,10.4667,0.3822,0.6082
46.2167,10.475,0.38079999999999997,0.6082
46.2167,10.4833,0.37949999999999995,0.6082
46.2167,10.4917,0.3781,0.6082
46.2167,10.5,0.3766999999999999,0.6082
46.2167,10.5083,0.37529999999999997,0.6082
46.2167,10.5167,0.37399999999999994,0.6082
46.2167,10.525,0.37259999999999993,0.6082
46.2167,10.5333,0.37129999999999996,0.6082
46.2167,10.5417,0.36989999999999995,0.6082
46.2167,10.55,0.3686,0.6082
46.2167,10.5583,0.3673,0.6082
46.2167,10.5667,0.3659,0.6082
46.2167,10.575,0.36460000000000004,0.6082
46.2167,10.5833,0.3633,0.6082
46.2167,10.5917,0.3619,0.6082
46.2167,10.6,0.3606,0.6082
46.2083,5.9,0.3236,0.6082
46.2083,5.9083,0.32189999999999996,0.6082
46.2083,5.9167,0.3262,0.6082
46.2083,5.925,0.34,0.6082
46.2083,5.9333,0.38909999999999995,0.6082
46.2083,5.9417,0.4349,0.6082
46.2083,5.95,0.5466,0.6082
46.2083,5.9583,0.6117,0.6082
46.2083,5.9667,0.6595000000000001,0.6082
46.2083,5.975,0.9976,0.6082
46.2083,5.9833,0.6560999999999999,0.6082
46.2083,5.9917,0.6332,0.6082
46.2083,6,0.5584,0.6082
46.2083,6.0083,0.9472999999999999,0.6082
46.2083,6.0167,0.7630999999999999,0.6082
46.2083,6.025,0.5199,0.6082
46.2083,6.0333,0.6526,0.6082
46.2083,6.0417,0.5952999999999999,0.6082
46.2083,6.05,1.1,0.6082
46.2083,6.0583,0.8447,0.6082
46.2083,6.0667,0.7373999999999999,0.6082
46.2083,6.075,0.8471,0.6082
46.2083,6.0833,0.5621999999999999,0.6082
46.2083,6.0917,0.701,0.6082
46.2083,6.1,1.1139999999999999,0.6082
46.2083,6.1083,0.9158,0.6082
46.2083,6.1167,0.8039,0.6082
46.2083,6.125,1.7320000000000002,0.6082
46.2083,6.1333,0.9183999999999999,0.6082
46.2083,6.1417,0.8074,0.6082
46.2083,6.15,1.8829999999999998,0.6082
46.2083,6.1583,0.8199,0.6082
46.2083,6.1667,0.8392,0.6082
46.2083,6.175,0.9128999999999999,0.6082
46.2083,6.1833,0.7008,0.6082
46.2083,6.1917,0.9687,0.6082
46.2083,6.2,0.8098,0.6082
46.2083,6.2083,0.8855999999999998,0.6082
46.2083,6.2167,0.9216,0.6082
46.2083,6.225,0.9344000000000001,0.6082
46.2083,6.2333,1.393,0.6082
46.2083,6.2417,0.7407999999999999,0.6082
46.2083,6.25,0.9424,0.6082
46.2083,6.2583,0.5791999999999999,0.6082
46.2083,6.2667,0.7119,0.6082
46.2083,6.275,0.36229999999999996,0.6082
